1342	Is possible a solar occur during a moon?	yes_no
1343	Has the changed the way we access information?	yes_no
1344	Name an language significantly influenced multiple modern.	entity
1345	Is the Great Reef Barrier threatened by ocean acidification?	yes_no
1346	Antarctica mostly by?	yes_no
1347	The summons by which cells separate to shape two identical girl cubicle is called. ..	entity
1348	If mankind had no need for quietus, how might society and day after day routines change?	yes_no
1349	List three in Europe that the Euro as primary currency.	entity
1350	Has climate alteration led to more frequent and severe weather condition events?	yes_no
1351	Is the Gobi Desert located in Asia?	yes_no
1352	Could advances in renewable energy technology lead to energy independence in many countries?	yes_no
1353	Could renewable push applied science completely replace fossil fuels by 2050?	yes_no
1354	The process by which cells produce energy in the absence of oxygen is called...	entity
1355	"Is regarded the "" father of computing ""?"	entity
1356	Be information technology possible that the Great Wall of China cannot cost seen from space with the naked optic?	yes_no
1357	Smallest bone in the is. ..	entity
1358	"Name the element with the chemical symbol ""Na."""	entity
1359	Name the largest planet in our solar system.	entity
1360	Name the largest hot desert on the planet.	entity
1361	Could advancements in personalized medicine?	yes_no
1362	Capital city of. ..	entity
1363	Could it be possible that neural networks mimic some aspects of brain function?	yes_no
1364	Is it true that lightning never same?	yes_no
1365	Name the largest mammal in the ocean.	entity
1366	"Name the philosopher who pen "" Existence and Clock time. """	entity
1367	Are essential for maintaining?	yes_no
1368	Are electrons negatively charged particles?	yes_no
1369	Assuming the a breathable, would there without spacesuits?	yes_no
1370	Does a solar occultation occur when the Moon passes between the Earthly concern and the Sunday?	yes_no
1371	Is Mount Fuji the highest mountain in Japan?	yes_no
1372	Is the Great Barrier Reef composed primarily of coral?	yes_no
1373	Could space tourism become a common practice in the coming decades?	yes_no
1374	Will artificial intelligence information eventually surpass human intelligence in creativeness?	yes_no
1375	Process which water vapor turns water called. ..	entity
1376	Would it be possible for some AI systems to outperform humans in certain cognitive tasks?	yes_no
1377	The inventor the light.	entity
1378	The smallest bone in the human body is...	entity
1379	Does carbon monoxide contribute to air pollution?	yes_no
1380	If humans could photosynthesize, how would it impact our dietary needs?	yes_no
1381	If humans had the ability to hibernate, how would this affect our energy consumption?	yes_no
1382	Does the depletion of the ozone layer increase the risk of skin cancer in humans?	yes_no
1383	Is Mount Fuji the highest mountain in Japan?	yes_no
1384	The working capital urban center of Germany make up. ..	entity
1385	Some lizards regenerate their tails after losing them?	yes_no
1386	The old commercial network linking China to the Mediterranean is called...	entity
1387	If no press been invented, knowledge have quickly medieval Europe?	yes_no
1388	The concept of the Turing machine, central to theoretical computing, was introduced by...	entity
1389	Does the human heart pump about 5 liters of blood per minute?	yes_no
1390	If the Moon were significantly larger, would it affect Earths tides more dramatically?	yes_no
1391	Name the first on the Moon.	entity
1392	Does water vapor contribute to the greenhouse effect?	yes_no
1393	Name the inventor of first.	entity
1394	Does deforestation contribute significantly to climate change?	yes_no
1395	Could information technology be possible that the advent of the printing press accelerated the Protestant church Reformation ’ s facing pages?	yes_no
1396	Which country is associated with the tradition of Flamenco dancing?	entity
1397	"Name the author of the play ""Romeo and Juliet."""	entity
1398	Is Mars the fourth planet of the Sun in our solar system?	yes_no
1399	Name civilization the Hanging, one of the Seven Wonders of the Ancient.	entity
1400	"""Isn  it true Everest located in Asia?"""	yes_no
1401	Could autonomous vehicles reduce traffic accidents caused by human error?	yes_no
1402	List instruments featured in standard symphony.	entity
1403	Are the Andes Mountains located in South America?	yes_no
1404	"Identify the philosopher who wrote ""Beyond Good and Evil."""	entity
1405	Is the Amazon rainforest located mainly in Brazil?	yes_no
1406	Is Himalayas youngest range on Earth?	yes_no
1407	Is the Great of from without aid?	yes_no
1408	Had Johannes Gutenberg not invented the printing press, would information dissemination have been slower?	yes_no
1409	If ancient trade routes had not existed, would cultural exchange have been slower?	yes_no
1410	Isnt it true that Cleopatra was a member of the Ptolemaic Dynasty?	yes_no
1411	Shall we adopt more sustainable agricultural practices to ensure food security?	yes_no
1412	Is it true that dolphins are classified as mammals?	yes_no
1413	Assuming the Synodic month had a breathable atmospheric state, would humans survive in that respect without spacesuit?	yes_no
1414	Had Tesla focused solely on electrical engineering, would contributions technology?	yes_no
1415	Will we adopt more sustainable agricultural practices to ensure food security?	yes_no
1416	Does the human heart pump approximately 5 liters of blood per minute?	yes_no
1417	Be the Dead Ocean the salty body of water on Earthly concern?	yes_no
1418	Could energy adoption reduce carbon emissions?	yes_no
1419	Ar diamonds work nether high - pressure conditions deep within the Earth?	yes_no
1420	Can humans survive without water for more than a week?	yes_no
1421	Is it generally agreed that the World orbit around the Sunlight, rather than vice versa?	yes_no
1422	The Rosetta Harlan f. stone was crucial in decipher the written terminology of. ..	entity
1423	Which chemical element has the atomic number 79?	entity
1424	Could artificial intelligence systems develop consciousness in the future?	yes_no
1425	"""Isn  it true that ceiling of the Chapel?"""	yes_no
1426	Can penguins fly despite being birds?	yes_no
1427	The which cells produce gametes called. ..	entity
1428	Is the Big Bang theory the most widely accepted explanation of the origin of the universe?	yes_no
1429	Can we substantiate that Tokyo is one of the virtually populous urban areas globally?	yes_no
1430	If gravity ceased to exist, would objects still fall to the ground?	yes_no
1431	The process by which plants absorb water through their roots is called...	entity
1432	"Name the philosopher who authored ""The Social Contract."""	entity
1433	Does process of nuclear more energy than fission?	yes_no
1434	Is it possible that the Great Wall of China cannot be seen from space with the naked eye?	yes_no
1435	The large organ inner the human eubstance is. ..	entity
1436	Is the structure of prokaryotic cells simpler than that of eukaryotic cells?	yes_no
1437	Shall we implement more stringent measures to protect endangered species?	yes_no
1438	Identify the ancient city known for its hanging gardens, one of the Seven Wonders of the Ancient World.	entity
1439	"""Renaissance artist  The Last ?"""	entity
1440	Had Nikola Tesla focused solely on electrical engineering, would his contributions to technology have been different?	yes_no
1441	"Name the artist who painted ""Starry Night."""	entity
1442	Could it possible of the press the Protestant Reformation ’ s spread?	yes_no
1443	Largest the human is. ..	entity
1444	The process of dividing atomic nuclei to release energy is known as...	entity
1445	"Figure the writer of "" Moby - Dick. """	entity
1446	Name the ancient civilization that built the hanging gardens, one of the seven wonders of the ancient world.	entity
1447	Isnt it true that Machu Picchu illustrates the sophisticated engineering of Inca civilization?	yes_no
1448	The process by which water vapour turns into liquid water is called...	entity
1449	Are dolphins considered mammals?	yes_no
1450	Name the the electric bulb.	entity
1451	Does the Earths core consist primarily of iron and nickel?	yes_no
1452	"Shakespeare credited with "" ""?"	yes_no
1453	Should schools incorporate more technology into their curricula?	yes_no
1454	Adopting a plant - diet the environmental footprint individuals?	yes_no
1455	Could renewable energy replace fossil in the next?	yes_no
1456	Name the ancient civilization that built the city of Babylon.	entity
1457	Name the first person to walk on the Moon.	entity
1458	If had sense of, how would affect life?	yes_no
1459	Do whales, mammals, air instead of like do?	yes_no
1460	Epithet the inventor who firstly patented the telephony.	entity
1461	"Name the philosopher who wrote ""Being and Time."""	entity
1462	Are there any species of amphibians that can survive in arid environments?	yes_no
1463	Process by cells to produce identical is called. ..	entity
1464	"Identify the author of ""The Divine Comedy""."	entity
1465	Could it be over 90% their with chimpanzees?	yes_no
1466	Is Venus the hottest planet in our solar system?	yes_no
1467	Is it that found in the Southern Hemisphere?	yes_no
1468	Is the Sahara Desert larger than the Arabian Desert?	yes_no
1469	Autonomous drones be used in disaster relief?	yes_no
1470	The literary character who meets a white whale named Moby Dick was created by...	entity
1471	Ar koalas pouched mammal native to Australia?	yes_no
1472	Is the theory of evolution supported by scientific evidence?	yes_no
1473	"Who is generally regarded as the ""father of modern computing""?"	entity
1474	Does society have to change to adapt to the growing presence of artificial intelligence?	yes_no
1475	The structure built to protect China’s northern borders centuries ago is called...	entity
1476	The capital of Egypt is...	entity
1477	Isnt it true that Aristotle was a student of Plato?	yes_no
1478	Could virtual reality replace traditional classroom learning methods?	yes_no
1479	During the Apollo 11, who the first to set foot?	entity
1480	"""Be the Mariana Trench the deep portion of the world  randomness oceans?"""	yes_no
1481	The primary official language spoken in Brazil is...	entity
1482	Is Mount Kilimanjaro the mellow crown in Africa?	yes_no
1483	"""If the World  s rotation sped upward, would days get brusk?"""	yes_no
1484	Koalas native to?	yes_no
1485	Does methane contribute to global warming?	yes_no
1486	Does photosynthesis occur in alga?	yes_no
1487	The process by which plants absorb sunlight to produce energy is called...	entity
1488	May cost - effective enough to be the energy globally?	yes_no
1489	Do camels salt away water in their hump?	yes_no
1490	Are procaryotic cellular phone simpler in structure compared to eukaryotic cellphone?	yes_no
1491	"Identify the composer of ""Symphony No. 5""."	entity
1492	The capital of India is...	entity
1493	Could renewable energy storage solutions solve the intermittency problem of solar and wind power?	yes_no
1494	Is it not true that the invention of the printing press has greatly accelerated the dissemination of knowledge in Europe?	yes_no
1495	Is River longer the Amazon River?	yes_no
1496	Is the Gobi desert Desert situate in Asia?	yes_no
1497	If the speed, would notice a significant change everyday?	yes_no
1498	Am able to contribute conservation efforts through actions?	yes_no
1499	The prominent keep structure on Earth is. ..	entity
1500	"Figure the writer of "" Crime and Punishment. """	entity
1501	Does photosynthesis occur in algae?	yes_no
1502	List three European countries that do not use the euro as their main currency.	entity
1503	Identify the scientist who is famous for the law of universal gravitation.	entity
1504	Can penguins fly even though they are birds?	yes_no
1505	If homo could pass off underwater, would coastal city become more populated?	yes_no
1506	Is the Great Barrier Reef situated off the coast of Australia?	yes_no
1507	Could the Industrial Revolution have occurred without the invention of the steam engine?	yes_no
1508	Could artificial replace human creative industries?	yes_no
1509	Has the internet significantly changed the way we communicate and access information?	yes_no
1510	If the moon had a breathable atmosphere, would humans survive without space combinations?	yes_no
1511	Identify the top five largest countries by land area.	entity
1512	Does deforestation make a significant contribution to climate change?	yes_no
1513	Does photosynthesis occur in algae?	yes_no
1514	Two European do share the Latin alphabet.	entity
1515	Figure the ancient civilisation that built the Hanging Gardens, one of the Septet Wonder of the Ancient World.	entity
1516	Make up the f number of light constant in a vacuity?	yes_no
1517	Could it be that humans share over 90% of their DNA with chimpanzees?	yes_no
1518	Could human colonization of Mars be possible in the next century?	yes_no
1519	If you assume a perfect vacuum, cant the sound spread?	yes_no
1520	Do dolphins have complex social behaviours?	yes_no
1521	The process by which plants absorb water through their roots is called...	entity
1522	If electric cars became the global standard, would carbon emissions from transportation decrease?	yes_no
1523	Would the elimination of taxes on renewable energy encourage more sustainable practices?	yes_no
1524	Is the Great Barrier Reef situated off the coast of Australia?	yes_no
1525	"Identify the philosopher known for the ""categorical imperative."""	entity
1526	The highest waterfall in the world is called...	entity
1527	Does a solar eclipse occur when the Moon passes between the Earth and the Sun?	yes_no
1528	If humans could breathe underwater, would coastal cities become more populated?	yes_no
1529	"""Which French the  Impression, Sunrise ?"""	entity
1530	Is string theory a leading candidate for physics?	yes_no
1531	Are vitamins essential to maintaining good health?	yes_no
1532	"The for the element gold "" Au ""?"	yes_no
1533	Which ancient Greek mathematician is his about triangles?	entity
1534	"Name the philosopher bang for the "" flat imperative. """	entity
1535	Name the scientist the periodic table.	entity
1536	Am able a language within six months with consistent?	yes_no
1537	Is Venus the hottest planet in our solar system?	yes_no
1538	Should governments invest more in renewable energy research and development?	yes_no
1539	Name the inventor of the World Wide Web.	entity
1540	Identify the ancient Greek philosopher who was Aristotles teacher.	entity
1541	Does body five senses?	yes_no
1542	The largest on. ..	entity
1543	"""Does the Worldly concern  s pith comprise primarily of iron and nickel?"""	yes_no
1544	Does photosynthesis occur in all green plants?	yes_no
1545	The largest ocean on Earth is...	entity
1546	The working capital city of Japan be. ..	entity
1547	The ozone absorb ultraviolet radiation from the?	yes_no
1548	"Identify the philosopher who wrote ""The Prince."""	entity
1549	The who the first practical telephone.	entity
1550	Which ancient civilization fabricate the great pyramid at El giza?	entity
1551	"Discover the philosopher who write "" The Prince. """	entity
1552	The earliest known civilization in the region of Mesopotamia was the...	entity
1553	Could the adoption of renewable energies significantly reduce global carbon emissions?	yes_no
1554	When the Industrial Revolution began, which industry first underwent extensive mechanization?	entity
1555	Does the possibility of theory of relativity originate from Albert Einstein?	yes_no
1556	Is the Great Barrierway home to more than 1,500 species of fish?	yes_no
1557	Can man survive without h2o for more than a week?	yes_no
1558	Name the planet in our solar system known for its extensive ring system.	entity
1559	Doe pee vapor contribute to the greenhouse effect?	yes_no
1560	Name the ancient civilization that established the city of Rome.	entity
1561	Quantum entanglement phenomenon particles remain connected of distance?	yes_no
1562	The ancient civilization that city of Babylon.	entity
1563	Name the ancient civilization that built the pyramids in Teotihuacan.	entity
1564	Get all dinosaur become extinct?	yes_no
1565	The Rosetta Stone in language of. ..	entity
1566	Does photosynthesis occur in both plant and sure bacteria?	yes_no
1567	Could artificial intelligence improve efficiency in renewable zip management?	yes_no
1568	If ancient philosophers had lacked writing, would their ideas have endured?	yes_no
1569	"Which Renaissance figure is credited with painting ""The Last Supper""?"	entity
1570	Could it be possible that genetic engineering can modify plant traits for better yields?	yes_no
1571	Name the scientist who formulated the laws of motion and universal gravitation.	entity
1572	Does the process of drying up crusade cooling of the environment?	yes_no
1573	Name three subatomic particles found within an atom’s structure.	entity
1574	Might advancements in medicine eradicate certain types of cancer?	yes_no
1575	The ancient Greek philosopher who taught Alexander the Great was...	entity
1576	Is it true that sound cannot go through the void?	yes_no
1577	Largest human body is. ..	entity
1578	Penguins fly despite?	yes_no
1579	Master of arts I able to lend to environmental conservation efforts through with day by day actions?	yes_no
1580	Is it true that lightning never strikes twice in the same place?	yes_no
1581	Which programming paradigm emphasizes objects and classes?	entity
1582	Could it be possible that the internet has reshaped global communication more than the telephone?	yes_no
1583	Would it be possible for the advent of printing to accelerate the spread of Protestant Reformations?	yes_no
1584	During War II, British Prime Minister that uplifted morale?	entity
1585	Isnt it true that the Rosetta Stone helped decipher Egyptian hieroglyphs?	yes_no
1586	Isnt it true that Machu Picchu exemplifies the sophisticated engineering of the Inca civilization?	yes_no
1587	If the Moon were significantly larger, would it have a more dramatic impact on the tides of the Earth?	yes_no
1588	Is the Big Eruption theory the solitary account for the origin of the universe of discourse?	yes_no
1589	Name three subatomic particles found in a structure of atoms.	entity
1590	Has human activity contributed to the acceleration of climate change?	yes_no
1591	Had the old trade routes not existed, would cultural exchanges have been slower?	yes_no
1592	Are vitamins organic compounds necessary for various body functions?	yes_no
1593	Isnt it true that Confucius was an influential philosopher in ancient China?	yes_no
1594	Must governing implement stricter environmental regulations to combat befoulment?	yes_no
1595	Which ancient Greek mathematician is known for his theorem about right triangles?	entity
1596	Does the process of nuclear fusion release more energy than nuclear fission?	yes_no
1597	Does gravity affect the trajectory of light near massive objects?	yes_no
1598	Are there any amphibians that can live entirely on land?	yes_no
1599	The plants water through their is called. ..	entity
1600	Who proposed the general possibility of relativity, essentially altering our reason of infinite - prison term?	entity
1601	Identify the mathematician who is known for his contribution to computation and analytical geometry.	entity
1602	Be Blemish the fourth planet from the Sun in our solar scheme?	yes_no
1603	If photosynthesis ceased globally, would atmospheric oxygen levels eventually diminish?	yes_no
1604	Is the Big Hit theory the most widely recognized explanation for the extraction of the cosmos?	yes_no
1605	The Greek who taught the Great. ..	entity
1606	Identify the chemical element essential to breathing and make up about 21% of the Earths atmosphere.	entity
1607	Be Saturn known for have the to the highest degree all encompassing ring system among planet in our solar system?	yes_no
1608	The process by which plants exchange c dioxide into oxygen embody call. ..	entity
1609	Is the speed of light considered a universal constant in physics?	yes_no
1610	The process by which plants absorb water through their roots is called...	entity
1611	The mausoleum commissioned by Emperor Shah Jahan in India is known as the...	entity
1612	The largest artery in the human body is...	entity
1613	Name the inventor of the first successful plane.	entity
1614	Name the ancient civilization that built the pyramids of Giza.	entity
1615	Does water extend when it suspend, making glass less dense than liquid weewee?	yes_no
1616	Follow the Great Barrier Rand situated dispatch the coast of Australia?	yes_no
1617	"Name the artist who paint "" Starry Dark. """	entity
1618	Hour angle homo natural process add to the acceleration of climate change?	yes_no
1619	We adopt sustainable agricultural practices to ensure security?	yes_no
1620	Did the industrial revolution begin in the 18th century?	yes_no
1621	Could it be possible that Red planet once harbored melted water beneath information technology surface weather condition?	yes_no
1622	If the Earth had no moon, would the tidal configurations be significantly different?	yes_no
1623	Is the Great Barrier Reef composed mainly of coral polyps?	yes_no
1624	The largest species of shark is...	entity
1625	The tumid ocean on Solid ground be. ..	entity
1626	If the Earths tilt were to change, would it affect the severity of seasons?	yes_no
1627	Energy department gravitational force move the trajectory of light near massive object?	yes_no
1628	Could renewable energy technologies completely replace fossil fuels by 2050?	yes_no
1629	Is the Sahara Desert the largest hot desert on Earth?	yes_no
1630	Identify the scientist who developed the theory of electromagnetism.	entity
1631	Structure built China ’ s centuries is called. ..	entity
1632	The primary gas found in the Earths atmosphere is...	entity
1633	Gens the ancient civilization that established the metropolis of Capital of greece.	entity
1634	Name the scientist who developed the periodic table of elements.	entity
1635	Could advances in renewable energy technology eliminate energy poverty in developing countries?	yes_no
1636	"Who is credited with painting the ""Mona Lisa""?"	entity
1637	Might clime alteration lead to the experimental extinction of certain works and animal species?	yes_no
1638	If no humans had discovered fire, would human civilization have progressed as it did?	yes_no
1639	"Name the philosopher love for the employment "" Review of Pure Intellect. """	entity
1640	Should we rely on fossil fuels to support modern civilization?	yes_no
1641	Does carbon dioxide play a significant role in the greenhouse effect?	yes_no
1642	Is it true that penguins are exclusively in the southern hemisphere?	yes_no
1643	Is it generally agreed that the Earth revolves around the Sun, rather than vice versa?	yes_no
1644	Is the Great Barrier Reef draw up mainly of coral polyp?	yes_no
1645	"Name author "" Fahrenheit. """	entity
1646	Is Mount Everest truly the highest peak on Earth?	yes_no
1647	The capital city of Canada personify. ..	entity
1648	Name the capital metropolis of Nihon.	entity
1649	The founded Stoicism. ..	entity
1650	"The author of "" Les. """	entity
1651	The Rosetta Stone was crucial in deciphering the written language of...	entity
1652	"Identify the author of ""To Kill a Mockingbird""."	entity
1653	Name the ancient civilization that built the urban center of Capital of greece.	entity
1654	Is Mars is sometimes referred to the Planet?	yes_no
1655	"Identify the composer of the opera ""The Magic Flute""."	entity
1656	If human throw the ability to breathe underwater, how would it charm marine research?	yes_no
1657	Isnt it true that the Mona Lisa is on display at the Louvre Museum?	yes_no
1658	"Does the term ""Big Bang"" refer to the origin of the universe of an extremely hot and dense state?"	yes_no
1659	The invention that revolutionized book production in the 15th century was...	entity
1660	The capital of Australia is...	entity
1661	"Public figure the philosopher world health organization author "" The Social Contract. """	entity
1662	Does the Great Barrier Reef suffer from coral bleaching due to rising sea temperatures?	yes_no
1663	The mausoleum commission by Emperor Shah of iran Jahan in Bharat is known as the. ..	entity
1664	"Identify the author of ""Brave New World."""	entity
1665	Name the ancient civilization that built the pyramids of Giza.	entity
1666	Ar mitochondria found in both plant life and animal cell?	yes_no
1667	Could space exploration lead to the breakthrough of extraterrestrial liveliness?	yes_no
1668	Isnt it true that Beethoven composed nine symphonies?	yes_no
1669	The ancient that built the Picchu.	entity
1670	Shall we more research into renewable to combat?	yes_no
1671	The process by which convert sunlight into is. ..	entity
1672	Are camels well - adapted to abandon surroundings?	yes_no
1673	Artificial intelligence - cognition, could autonomous outperform humans in complex tasks?	yes_no
1674	If humans breathe underwater, would more populated?	yes_no
1675	Name the traditional Japanese robe often worn during cultural festivals.	entity
1676	The expectant species of shark be. ..	entity
1677	Coiffe the Amazon rainforest boast enceinte biodiversity than many early terrene ecosystems?	yes_no
1678	Penguins found in Southern Hemisphere?	yes_no
1679	Does the Earths magnetic field protect us from solar radiation?	yes_no
1680	"Name the philosopher who wrote ""Critique of Pure Reason."""	entity
1681	Does hydrogen stand as the lightest element on the periodic table?	yes_no
1682	Name the inventor of the phone.	entity
1683	Is the Himalayas the youngest mountain range on Earth?	yes_no
1684	"The composer of "" kleine Nachtmusik. """	entity
1685	Name the spaceship that landed the first humans on the Moon.	entity
1686	Did the Renascence period importantly influence art and science?	yes_no
1687	"Figure the author of "" The Great Gatsby. """	entity
1688	Is it true that dolphins are classified as mammals?	yes_no
1689	The largest continent on Earth is...	entity
1690	Should governments enforce stricter environmental regulations to combat pollution?	yes_no
1691	"""Does make up the majority  s atmosphere?"""	yes_no
1692	"Which chemical element has the symbol ""Au""?"	entity
1693	The process by which plants release oxygen is called...	entity
1694	Could unrivaled argue that Socrates never write any philosophical textbook himself?	yes_no
1695	Name the first artificial Earth satellite launched by the Soviet Union.	entity
1696	"Who live credited with paint the "" Anglesea Lisa ""?"	entity
1697	Epithet the inventor of the electric spark electric light.	entity
1698	"Identify the philosopher who wrote ""Thus Spoke Zarathustra."""	entity
1699	The capital city of Jacques anatole francois thibault be. ..	entity
1700	Can world live on Mars without technological aid?	yes_no
1701	Is quantum entanglement a phenomenon where mote rest connected regardless of distance?	yes_no
1702	Is the speed of light considered a universal constant in physics?	yes_no
1703	Could it live potential that calamitous holes form from collapsed stars?	yes_no
1704	"""Isn  t it true that the River the river?"""	yes_no
1705	The largest in is. ..	entity
1706	Could renewable energy adoption mitigate the effects of climate change?	yes_no
1707	"""Department of energy nitrogen gas create up the legal age of Earth  siemens atmosphere?"""	yes_no
1708	Is the Great Pyramids of egypt of El giza the old of the Septet Wonders of the Ancient World?	yes_no
1709	The literary character who white whale Dick created. ..	entity
1710	If had evolved, monarchies the modern world?	yes_no
1711	Does the Sun emit more energy than all the stars in the Milky Way combined?	yes_no
1712	Is Taj in India?	yes_no
1713	Does the theory of evolution by natural selection originate from Charles Darwin?	yes_no
1714	Which civilization constructed the Great at?	entity
1715	Is it true that global warming has been linked to an increase in greenhouse gas emissions from human activities?	yes_no
1716	Should governments prioritize funding for space exploration over other scientific endeavors?	yes_no
1717	Pluto classified as a dwarf planet in our system?	yes_no
1718	Is it possible humans a circulatory system?	yes_no
1719	Is accepted that water boils at ° C standard atmospheric?	yes_no
1720	Would eliminating on energy encourage more?	yes_no
1721	"Identify the philosopher known for the work ""Leviathan""."	entity
1722	Is the Big Bang possibility corroborate by cosmic microwave oven background radiation evidence?	yes_no
1723	The process by which water vaporization deform into liquid water is call. ..	entity
1724	"Which French painter is famous for the painting ""Impression, Sunrise""?"	entity
1725	If the speed of sound doubled, would we notice a significant change in daily life?	yes_no
1726	Could advancements in biotechnology lead to longer human lifespans?	yes_no
1727	The theory of relativity originate from Albert?	yes_no
1728	If humans could breathe in blank space without protection, would space travel become importantly well fixed?	yes_no
1729	Does nitrogen gas make up the majority of the Earths atmosphere?	yes_no
1730	Is the theory of general relativity a part of Einsteins contributions to physics?	yes_no
1731	Is the Amazon generally considered the River?	yes_no
1732	If the speed of illumination is invariant in all inertial frames, would this imply time dilation at gamey velocity?	yes_no
1733	"""Identify the chemical chemical element that is essential for breathe and constitutes astir 21% of Earth  s atmosphere."""	entity
1734	Be the Andes Stack range located in Frederick north America?	yes_no
1735	Does hydrogen base as the lightest element on the periodic table?	yes_no
1736	Gravity to exist, would objects remain suspended?	yes_no
1737	Could artificial intelligence replace human roles in creative industries?	yes_no
1738	Could it be some planets solar harbor life?	yes_no
1739	Will the melting of frigid crank caps lead to pregnant ocean - level rising slope?	yes_no
1740	Should educational instauration integrate more theme (Science, Technology, Engineering, Math) program?	yes_no
1741	Name the built the pyramids at.	entity
1742	Be the theory of evolution supported by scientific grounds?	yes_no
1743	The process by which plants immerse water done their roots be call. ..	entity
1744	"""Does nitrogen gas make up the legal age of Globe  southward atmosphere?"""	yes_no
1745	Largest organ in the human. ..	entity
1746	"Name the artist who painted ""Stars Evening""."	entity
1747	Will we further promote research on renewable energy technologies to combat climate change?	yes_no
1748	Can humans live on Mars without technological assistance?	yes_no
1749	Figure the discoverer who develop the first practical telephone.	entity
1750	Identify the scientist who propose the 3 law of movement.	entity
1751	The Great home to over 1, species fish?	yes_no
1752	Does methane contribute more to the greenhouse effect than carbon dioxide?	yes_no
1753	The process by which cells divide into two identical female cells is called...	entity
1754	The capital is. ..	entity
1755	Artificial intelligence eventually intelligence all domains?	yes_no
1756	Does carbon dioxide play a critical role in photosynthesis?	yes_no
1757	Had Nikola Tesla rivet solely on electric engineering, would his contributions to technology get been unlike?	yes_no
1758	Personify the theory of home architectonics universally accepted in the scientific community?	yes_no
1759	Is silicon commonly utilized as a semiconducting material material in electronics?	yes_no
1760	Who formulated the three laws of motion that underpin classical mechanics?	entity
1761	Which Scandinavian country is associated with Vikings?	entity
1762	Chemical, possessing the number, the lightest and most abundant in the universe?	entity
1763	The geocentric model of the scientifically accurate?	yes_no
1764	If the Internet had never been invented, would global communication remain essentially local?	yes_no
1765	The process by which plants convert sunlight into chemical energy is called...	entity
1766	Public figure the discoverer of the telephone.	entity
1767	"Who composed the opera ""La Bohème""?"	entity
1768	Does Shakespeare’s ‘Hamlet’ rank among his most famous plays?	yes_no
1769	Name the spacecraft that initiatory landed humanity on the Synodic month.	entity
1770	Answer polar bears primarily dwell the Galosh region?	yes_no
1771	The Mahal as a UNESCO World Heritage site?	yes_no
1772	The commissioned by Shah India is as the. ..	entity
1773	If could in space protection, would space significantly easier?	yes_no
1774	Are there more stars in the Milky Way galaxy than grains of sand on every beach in the world?	yes_no
1775	Does the human contain than bones?	yes_no
1776	Name the scientist who formulated the laws of movement and universal gravity.	entity
1777	Could renewable energy sources completely replace fossil fuels in the next century?	yes_no
1778	The civilization known for building the pyramids.	entity
1779	Could virtual reality revolutionize education and training?	yes_no
1780	The process by which cells divide to produce two identical daughter cells is called...	entity
1781	Could it possible that transistor was a modern electronics?	yes_no
1782	The greenhouse effect contribute to?	yes_no
1783	Which ocean lie down directly to the east of the African continent?	entity
1784	Which European city, renowned for its maritime history, is characterise by legion canals?	entity
1785	Are sharks dangerous?	yes_no
1786	Is the heliocentric model of the solar system widely accepted today?	yes_no
1787	The cognitive operation by which water supply changes from liquid to vapor comprise called. ..	entity
1788	The process by absorb sunlight to is. ..	entity
1789	Can the adoption of renewable energy lead to economic growth and job creation?	yes_no
1790	Capital of Japan is. ..	entity
1791	The process by which plants unloose oxygen follow called. ..	entity
1792	The Amazon located primarily Brazil?	yes_no
1793	The ancient trade network connecting China to the Mediterranean is called the...	entity
1794	Does of evaporation cause of the?	yes_no
1795	Which programming paradigm punctuate object and year?	entity
1796	Is it generally agreed that the Earth orbits around the Sun, rather than vice versa?	yes_no
1797	Is the Great Barrier Reef dwelling house to over i, 500 species of pisces the fishes?	yes_no
1798	The largest ocean on Earth is...	entity
1799	Could it be possible that historical migration patterns influenced the distribution of language families?	yes_no
1800	The printed characters used to reproduce text and images in a printing press are called...	entity
1801	The main language spoken in Canada is...	entity
1802	The concept of the first programmable computer is often attributed to the work of...	entity
1803	Artificial enhance diagnostics?	yes_no
1804	Department of energy photosynthesis come in all green works?	yes_no
1805	Ar all sharks dangerous to human being?	yes_no
1806	"""Composer of  Sonata  was. .."""	entity
1807	Which historical human body lead the Haitian Gyration?	entity
1808	The Dead the saltiest body of on?	yes_no
1809	Name the ancient for creating cuneiform.	entity
1810	Tail plants communicate with each other through chemical substance signal?	yes_no
1811	Had Alexander Graham Bell discovered the telephone earlier, would it have impacted communication technology development?	yes_no
1812	"""Is photosynthesis responsible for for producing the oxygen in Earth  mho atmosphere?"""	yes_no
1813	The process by which plants convert sunlight into chemical energy is called...	entity
1814	"Name the author of ""Crime and Punishment."""	entity
1815	If bees were extinguished, would it have a significant impact on world agriculture?	yes_no
1816	Process by plants through leaves is called. ..	entity
1817	"""Be the theory of worldwide relativity a portion of Einstein  s contributions to purgative?"""	yes_no
1818	Is the Nile River longer than the Amazon River?	yes_no
1819	Has the Internet significantly changed the way we communicate and access information?	yes_no
1820	The process by which green flora firing oxygen through with pore in their folio is called. ..	entity
1821	Is the Louvre Museum located in Paris, France?	yes_no
1822	If humans could, would during winter months?	yes_no
1823	Is it possible that a black hole emits radiation?	yes_no
1824	Are Venus and Mercury the only planets in our moonless solar system?	yes_no
1825	"Does the chemical symbol for the gold element ""Au""?"	yes_no
1826	"""Isn  t it dependable that Michelangelo paint the ceiling of the Sistine Chapel service?"""	yes_no
